Academic_Year,State_Code,State_Name,District_Code,District_Name,Block_Code,Udise_Block_Name,School_Category_Id,School_Category_Name,School_Management_Id,School_Management_Name,Location,School_Type_Id,School_Type,Total_Number_of_Schools,Building,Complete_Medical_Checkup,Computer_Available,Functional_Drinking_Water,Drinking_Water,Functional_Electricity,Functional_Boy_Toilet,Functional_Girl_Toilet,Functional_Toilet_Facility,Functional_Toilet_and_Urinal,Functional_Urinal,Functional_Urinal_Boy,Functional_Urinal_Girl,Handwash,Separate_Room_for_Headmaster,Incinerator,Internet,Kitchen_Garden,Land_Available,Librarian,Library_or_Reading_Corner_or_Book_Bank,Medical_Checkup,Newspaper,Playground,Rain_Water_Harvesting,Ramps,Solar_Panel,Furniture,Water_Purifier,Water_Tested
2013-14,19,West Bengal,1901,DARJILING,190137,DARJEELING_MUNICIPALITY,7,SS (VI-X),1,Department of Education,Urban,3,Co-Ed,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0
2013-14,19,West Bengal,1901,DARJILING,190137,DARJEELING_MUNICIPALITY,7,SS (VI-X),5,Private Unaided (Recognized),Urban,3,Co-Ed,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
2013-14,19,West Bengal,1901,DARJILING,190137,DARJEELING_MUNICIPALITY,2,UPS (I-VIII),5,Private Unaided (Recognized),Urban,3,Co-Ed,3,3,0,3,2,3,3,3,3,3,0,0,0,0,2,3,0,1,0,3,1,2,1,3,3,0,0,0,2,0,0
2013-14,19,West Bengal,1901,DARJILING,190137,DARJEELING_MUNICIPALITY,4,UPS (VI-VIII),1,Department of Education,Urban,1,Boys,2,2,0,2,0,1,2,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,0,0,0,1,0,0
2013-14,19,West Bengal,1901,DARJILING,190137,DARJEELING_MUNICIPALITY,4,UPS (VI-VIII),1,Department of Education,Urban,2,Girls,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
2013-14,19,West Bengal,1901,DARJILING,190137,DARJEELING_MUNICIPALITY,4,UPS (VI-VIII),1,Department of Education,Urban,3,Co-Ed,2,2,0,2,1,1,2,1,1,1,0,0,0,0,0,1,0,0,2,1,0,2,0,1,2,0,0,0,2,0,0
2013-14,19,West Bengal,1901,DARJILING,190138,KALIMPONG_MUNICIPALITY,3,HSS (I-XII),1,Department of Education,Urban,1,Boys,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0
2013-14,19,West Bengal,1901,DARJILING,190138,KALIMPONG_MUNICIPALITY,3,HSS (I-XII),5,Private Unaided (Recognized),Urban,1,Boys,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0
2013-14,19,West Bengal,1901,DARJILING,190138,KALIMPONG_MUNICIPALITY,3,HSS (I-XII),1,Department of Education,Urban,2,Girls,2,2,0,2,0,2,2,0,2,2,0,0,0,0,1,1,0,2,2,2,1,2,2,2,2,1,0,0,0,0,0
2013-14,19,West Bengal,1901,DARJILING,190138,KALIMPONG_MUNICIPALITY,3,HSS (I-XII),5,Private Unaided (Recognized),Urban,2,Girls,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0
2013-14,19,West Bengal,1901,DARJILING,190138,KALIMPONG_MUNICIPALITY,3,HSS (I-XII),7,Central Govt,Urban,3,Co-Ed,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0
2013-14,19,West Bengal,1901,DARJILING,190138,KALIMPONG_MUNICIPALITY,5,HSS (VI-XII),1,Department of Education,Urban,1,Boys,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0
2013-14,19,West Bengal,1901,DARJILING,190138,KALIMPONG_MUNICIPALITY,5,HSS (VI-XII),1,Department of Education,Urban,2,Girls,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0
2013-14,19,West Bengal,1901,DARJILING,190138,KALIMPONG_MUNICIPALITY,5,HSS (VI-XII),1,Department of Education,Urban,3,Co-Ed,2,2,0,1,2,2,2,2,2,2,0,0,0,0,0,0,0,1,2,2,0,1,1,2,2,0,0,0,1,0,0
2013-14,19,West Bengal,1901,DARJILING,190138,KALIMPONG_MUNICIPALITY,1,PS (I-V),1,Department of Education,Urban,2,Girls,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2013-14,19,West Bengal,1901,DARJILING,190138,KALIMPONG_MUNICIPALITY,1,PS (I-V),1,Department of Education,Urban,3,Co-Ed,18,18,0,2,8,11,6,2,3,3,0,0,0,0,2,0,0,0,16,10,0,0,3,0,7,0,0,0,3,0,0
2013-14,19,West Bengal,1901,DARJILING,190138,KALIMPONG_MUNICIPALITY,6,SS (I-X),5,Private Unaided (Recognized),Urban,3,Co-Ed,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0
2013-14,19,West Bengal,1901,DARJILING,190138,KALIMPONG_MUNICIPALITY,7,SS (VI-X),1,Department of Education,Urban,3,Co-Ed,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0
2013-14,19,West Bengal,1901,DARJILING,190138,KALIMPONG_MUNICIPALITY,4,UPS (VI-VIII),1,Department of Education,Urban,3,Co-Ed,2,2,0,1,2,2,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0
2013-14,19,West Bengal,1901,DARJILING,190139,KURSEONG_MUNICIPALITY,3,HSS (I-XII),5,Private Unaided (Recognized),Urban,3,Co-Ed,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
2013-14,19,West Bengal,1901,DARJILING,190139,KURSEONG_MUNICIPALITY,5,HSS (VI-XII),1,Department of Education,Urban,1,Boys,3,3,0,3,3,3,3,3,0,3,0,0,0,0,1,3,0,0,2,2,1,3,1,3,2,1,0,0,3,0,0
2013-14,19,West Bengal,1901,DARJILING,190139,KURSEONG_MUNICIPALITY,5,HSS (VI-XII),1,Department of Education,Urban,2,Girls,3,3,0,3,2,2,3,0,2,2,0,0,0,0,1,1,0,1,3,2,2,2,1,1,3,0,0,0,1,0,0
2013-14,19,West Bengal,1901,DARJILING,190139,KURSEONG_MUNICIPALITY,1,PS (I-V),1,Department of Education,Urban,1,Boys,3,3,0,0,1,2,1,1,0,1,0,0,0,0,0,0,0,0,3,1,0,0,1,0,2,0,1,0,1,0,0
2013-14,19,West Bengal,1901,DARJILING,190139,KURSEONG_MUNICIPALITY,1,PS (I-V),1,Department of Education,Urban,2,Girls,2,2,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,2,0,0,0,0,2,0,0,0,1,0,0
2013-14,19,West Bengal,1901,DARJILING,190139,KURSEONG_MUNICIPALITY,1,PS (I-V),1,Department of Education,Urban,3,Co-Ed,16,16,0,0,6,10,6,5,6,6,0,0,0,0,5,2,0,0,10,9,0,0,3,0,6,0,1,0,6,0,0
2013-14,19,West Bengal,1901,DARJILING,190139,KURSEONG_MUNICIPALITY,1,PS (I-V),5,Private Unaided (Recognized),Urban,3,Co-Ed,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-14,19,West Bengal,1901,DARJILING,190139,KURSEONG_MUNICIPALITY,6,SS (I-X),1,Department of Education,Urban,1,Boys,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0
2013-14,19,West Bengal,1901,DARJILING,190139,KURSEONG_MUNICIPALITY,6,SS (I-X),1,Department of Education,Urban,2,Girls,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0
2013-14,19,West Bengal,1901,DARJILING,190139,KURSEONG_MUNICIPALITY,6,SS (I-X),5,Private Unaided (Recognized),Urban,2,Girls,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0
2013-14,19,West Bengal,1901,DARJILING,190139,KURSEONG_MUNICIPALITY,6,SS (I-X),5,Private Unaided (Recognized),Rural,3,Co-Ed,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0
2013-14,19,West Bengal,1901,DARJILING,190139,KURSEONG_MUNICIPALITY,6,SS (I-X),5,Private Unaided (Recognized),Urban,3,Co-Ed,4,4,0,4,4,4,4,3,3,3,0,0,0,0,3,3,0,3,0,1,2,4,3,3,4,2,1,0,3,0,0
2013-14,19,West Bengal,1901,DARJILING,190139,KURSEONG_MUNICIPALITY,7,SS (VI-X),1,Department of Education,Urban,2,Girls,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
2013-14,19,West Bengal,1901,DARJILING,190139,KURSEONG_MUNICIPALITY,2,UPS (I-VIII),5,Private Unaided (Recognized),Urban,3,Co-Ed,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
2013-14,19,West Bengal,1901,DARJILING,190140,MIRIK_MUNICIPALITY,5,HSS (VI-XII),1,Department of Education,Urban,3,Co-Ed,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0
2013-14,19,West Bengal,1901,DARJILING,190140,MIRIK_MUNICIPALITY,1,PS (I-V),5,Private Unaided (Recognized),Rural,3,Co-Ed,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-14,19,West Bengal,1901,DARJILING,190140,MIRIK_MUNICIPALITY,1,PS (I-V),1,Department of Education,Urban,3,Co-Ed,3,3,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,3,1,0,0,2,0,1,0,0,0,2,0,0
2013-14,19,West Bengal,1901,DARJILING,190140,MIRIK_MUNICIPALITY,1,PS (I-V),5,Private Unaided (Recognized),Urban,3,Co-Ed,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0
